nom_site,id_site,id_flux,longitude,latitude
Wolxheim,200000401,200000401,7.52242042,48.56747064
008- Bion-total,200000408,202000408,-0.93471,48.63039
Luthenay_Uxeloup,200000412,200000412,3.27533,46.86903
LA CHAPELLE CARO 57DRNE14,200000414,251000414,-2.43645,47.87834
Avenue du Général de Gaulle vers D947,200000419,353485097,2.51398,51.07582
Boulevard Pierre Mendès France,200000424,200000424,2.31519525,51.01541178
D79 Route du Pont,200000445,200000445,2.44580039,51.04594708
D916 Route de Bergues,200000446,200000446,2.3908355,50.99793
Rue de la Cunette,200000456,200000456,2.38554035,51.03463785
Voie Verte rue Paul Vancassel,200000460,200000460,2.41187,51.04305
Ailly/Somme,200000461,251000461,2.22217,49.91798
Corbie,200000462,251000462,2.52522,49.91132
Fouilloy,200000463,251000463,2.500156423,49.90179295
Lamotte Brebière,200000464,251000464,2.39726,49.88435
Picquigny,200000465,251000465,2.16545,49.94977
Sailly Laurette,200000466,251000466,2.62839716,49.91081588
St Valéry Sur Somme,200000467,251000467,1.71394,50.14967
Munchhausen,200000471,200000471,8.165166,48.9263
Schirmeck-Russ,200000472,200000472,7.2464647,48.491703
V_Vire,200000480,251000480,-0.88114,48.87313
Géraudot,200000490,251000490,4.310631,48.299892
St lyé,200000491,251000491,4.02151,48.36047
vallant st georges,200000492,251000492,3.9126241,48.47865
velodyssée St Hippolyte,200000505,251000505,-0.88528347,45.901455
Ciboure,200000508,200000508,-1.679707339,43.38855276
BREUIL LE SEC,200000514,251000514,2.4658,49.37768
LA CROIX ST OUEN,200000515,251000515,2.75735,49.34269
Liaison Abbaye Etang Ponpoint,200000516,251000516,2.6321,49.31561
St Fraimbault-de-prières,200000518,251000518,-0.56512375,48.3469803
Ecluse Briassé,200000519,251000519,-0.72255,47.96877
Ecluse le port,200000520,251000520,-0.71101,48.20091
annsev,200000521,200000521,6.14124,45.89048
RD 909 Chavoires,200000523,353364955,6.16341,45.89796
Sallanches,200000525,251000525,6.6325,45.96217
Voie verte poilley-mont st michel (courtils),200000526,251000526,-1.42415,48.6387
Meyzieu_Pont Herbens_ID953-954_3G_,200000536,353660562,4.9910054,45.794758
Conchil Le Temple,200000612,251000612,1.6476879,50.35048
Etaples,200000614,251000614,1.628049,50.51992
Wittes,200000617,251000617,2.404114,50.666103
Capinghem direction Lomme,200000622,201000622,2.960567,50.64612
Fretin,200000625,200000625,3.118215,50.57507
Herlies,200000628,353416413,2.857053333,50.57067
Roncq direction Halluin,200000637,201000637,3.1212108,50.76375
Séclin coté impair,200000643,201000643,3.0233216,50.544
Villeneuve d'Ascq 8 Mai 1945,200000648,200000648,3.155389,50.63476
Wambrechies direction Quesnoy,200000650,201000650,3.037142,50.6955
Wambrechies direction Wambrechies,200000651,201000651,3.037142,50.6955
Bouxwiller,200000653,200000653,7.463154,48.82714
Innenheim,200000654,200000654,7.568773,48.4915
Mietesheim,200000655,200000655,7.663221,48.881065
Morsbronn,200000656,200000656,7.74991,48.91025
Thanvillé,200000657,200000657,7.345435,48.32155
Piriac-sur-Mer,200000658,200000658,-2.50799,47.39972
Saint Léger les Vignes,200000659,200000659,-1.71368,47.14052
RN1A Petite Ravine,200000662,200000662,MISSING,MISSING
RN1A Le Souffleur,200000663,200000663,MISSING,MISSING
RN2 Saint Benoit Plaines Est,200000666,200000666,MISSING,MISSING
RN2002 Ste Suzanne La Marine,200000669,200000669,MISSING,MISSING
GRIMAUD,200000675,251000675,6.57443,43.26735
maison_nature,200000677,251000677,4.77765,45.47151
Castel,200000679,200000679,1.104731787,44.05570998
Grisolles,200000680,200000680,1.29988665,43.82915122
MontechN,200000681,200000681,1.234448803,43.96355039
MontechS,200000682,200000682,1.24287287,43.95611915
Stnicola,200000683,200000683,1.028975593,44.09297383
valence,200000684,200000684,0.885574064,44.10599249
01_Piste cyclable Ronce-les-Bains,200000686,201000686,-1.168000026,45.79161949
02_La Bouverie,200000687,201000687,-1.22973,45.7303
03_Piste cyclable Saint-Palais-sur-Mer,200000688,201000688,-1.1266941,45.658325
04_piste st georges,200000689,201000689,-0.98988,45.59094
06_Meschers,200000691,201000691,-0.94265282,45.55590973
19_Chemin Royan,200000692,201000692,-1.17705,45.7392
08_V80_Mortagne,200000693,201000693,-0.778656006,45.46774005
15_La Palmyre-Front de mer,200000694,200000694,-1.1765,45.68024
montech est,200000695,200000695,1.23641059,43.9632646
Gorges de la nesque_RD942PR:54+620 section:V942.54,200000696,200000696,5.34547,44.05192
Charrin,200000697,200000697,3.584109847,46.78097492
PIRINEXUS - Hôtel Néoulous le Boulou -  (Vélos + Piétons),200000705,202000705,2.82657,42.51942
Salies de Béarn,200000707,251000707,-0.959863,43.46399
Laroin,200000708,251000708,-0.4400539,43.305836
voie verte NAY,200000709,251000709,-0.25712,43.18714
la pierre St Martin,200000711,353563233,-0.75287907,42.98661443
Haguenau,200000713,200000713,7.775459517,48.8513771
Bourdon,200000714,251000714,2.0685682,49.98484
Sedan (Glaire),200000715,251000715,4.919424,49.71289
Chemin lacustre (Lido),200000768,251000768,5.8953667,45.661327
AVV Eurovia,200000769,251000769,1.1476765,49.873867
AVV PN 62-63 (Beaubec),200000770,251000770,1.534693,49.644176
AVV PN 87 (Osmoy),200000771,251000771,1.32083,49.79551
AVV PN99 (Dampierre),200000772,251000772,1.202839,49.859196
VRLIN Gueures,200000773,251000773,0.95845,49.83749
VRLin Pourville,200000774,251000774,1.032913,49.91449
RD 800 03 Cestas,200000779,251000779,-0.66464,44.73208
RD 801 03 Salaunes,200000782,200000782,-0.83198,44.93591
RD 801 04 Lacanau ville,200000783,200000783,-1.07248,44.96381
RD 801 05 Lacanau ocean,200000784,251000784,-1.157283777,45.00679335
RD 802 01 Andernos les Bains,200000785,251000785,-1.1092471,44.751915
RD 802 02 Lanton,200000786,251000786,-1.030807,44.704147
RD 802 03 Mios,200000787,251000787,-0.964075054,44.62506901
RD 802 04 Belin Beliet,200000788,200000788,-0.73201,44.47706
RD 802 05 Hostens,200000789,200000789,-0.627385,44.487453
RD 802 06 Le Nizan,200000790,251000790,-0.29199195,44.46232
RD 802 07 Le Nizan / Bazas,200000791,251000791,-0.29168,44.46205
RD 802E1-01 Lège Cap Ferret,200000792,200000792,-1.152751,44.78259
RD 803 03 Sadirac (Gare),200000795,200000795,-0.40489,44.78031
RD 803 04 Créon,200000796,251000796,-0.321907,44.782859
RD 803 05 Frontenac,200000797,251000797,-0.175128,44.723636
RD 804 01 Le Teich,200000798,251000798,-1.03715,44.62498
RD 804 02  La Teste de Buch,200000799,200000799,-1.15804,44.60788
RD 804 03 La Teste de Buch (Pyla),200000800,251000800,-1.197417784,44.59053079
RD 804E1 01 La Teste de Buch (Cazaux),200000801,200000801,-1.130269,44.601433
RD 805 01 Hostens / St Magne,200000802,200000802,-0.661786,44.4964
RD 805 02 Cabanac et Villagrains,200000803,200000803,-0.555288,44.6087
RD 805 03 La Bréde,200000804,251000804,-0.52612,44.677647
RD 807 01 Le Porge,200000805,200000805,-1.079369681,44.91104923
RD 807 02 Carcans,200000806,200000806,-1.049989,45.073044
RD 807 03 Hourtin,200000807,200000807,-1.04989,45.084385
RD 808 01 Heyrans (le Pontet),200000808,200000808,-0.60507,45.18868
RD 809 01 Castets en Dorthe,200000809,251000809,-0.140824,44.560337
RD 810 01 Le Nizan / Roaillan,200000810,200000810,-0.292336,44.46296
EV4 Plestin les Grèves,200000811,251000811,-3.60467,48.66869
EV4 Hillion,200000812,251000812,-2.612793,48.507935
EV4 Fréhel,200000813,251000813,-2.33631,48.66739
Saint-Herblon,200000814,251000814,-1.15522,47.37167
009- VV Ducey multi,200000815,202000815,-1.2996,48.62485
35. Apigné (CR),200000816,251000816,-1.74536,48.09473
56. Jn Saint Jouan (CRB),200000817,251000817,-2.53596,47.9363
Saint Hippolyte,200000818,251000818,7.384252,48.221222
RD 807E1-01 Le Porge Océan,200000820,251000820,-1.139257122,44.87475366
Machecoul Vélos,200000821,200000821,-1.824941115,47.00206765
AVV PN 77-77bis (Neufchâtel-en-Bray),200000822,251000822,1.434768,49.734226
VVS Parc Villequier,200000824,251000824,0.689987,49.519367
VRLin Offranville,200000825,251000825,1.04337,49.865242
VRLin Saint Pierre le Viger,200000826,251000826,0.845157,49.824444
VRLittoral Cauville-sur-mer,200000827,251000827,0.135832,49.595753
Asnière/Oise,200000828,200000828,2.374906667,49.14279333
L'Isle Adam,200000829,200000829,2.21203128,49.11404437
Long,200000832,251000832,1.99730373,50.02900635
Bormes (le Trapan),200000833,251000833,6.29477,43.14981
le juch,200000837,202000837,-4.25647,48.06902
DRID_EV4_Plougasnou,200000839,200000839,-3.7822,48.70113
DRID_RD26_Plouguin_PCyUni,200000842,200000842,-4.62089,48.53043
kerlouan,200000844,200000844,-4.399356,48.654793
landeda,200000845,200000845,-4.574835,48.59471
V7-Scaër,200000846,201000846,-3.750635,48.0017
Arras sur rhone,200000850,251000850,4.8025,45.13219
Saint Georges les bains,200000851,251000851,4.81563,44.83529
Station d'Aigues-Mortes Malamousque,200000859,251000859,4.20565,43.58032
Station de Comps,200000861,251000861,4.60174,43.84901
Station de Congéniès,200000863,251000863,4.1692,43.77425
Station de Gallician,200000864,251000864,4.28851,43.63619
Station Grau du Roi / Médard,200000866,251000866,4.14994,43.5435
Baix,200000867,251000867,4.75682,44.73051
St Laurent du Pape,200000868,251000868,4.76151,44.81973
56. Ht Grand Barrage (CRB),200000870,251000870,-3.25456,47.81978
56. Py Le Gohazé (CRB),200000871,251000871,-2.97439,48.02163
56. Re La Potinais (CRB),200000872,251000872,-2.12215,47.68647
Gueltas-Coet Prat,200000873,251000873,-2.77669,48.09579
Neulliac-Boloré,200000874,251000874,-3.01117,48.15475
St Congard-Foveno,200000875,251000875,-2.35202,47.80795
05 VV Mesnil Raoult Multi,200000877,251000877,-1.05727,49.02817
RD1 Trégunc,200000878,200000878,-3.83549,47.81664
Station d'Aramon La Vernède,200000880,251000880,4.7353,43.92476
Plessé vélos,200000881,200000881,-1.95328,47.52346
Canal du Midi coté Chemin de Halage,200000883,251000883,2.922280466,43.28347449
Canal du Midi coté restaurant,200000884,251000884,2.921664743,43.28298085
EV8 SALERNES,200000885,251000885,6.25722,43.54167
HYERES (l'Ayguade),200000886,251000886,6.17807,43.10755
bléré,200000888,200000888,1.016802,47.327606
006 VV Tessy-sur-vire,200000891,251000891,-1.05839,48.96983
Galope Chopine EV3 Baignes,200000892,200000892,-0.229196239,45.38512775
Coulée d'Oc - Chez Maillet,200000893,200000893,0.3289607,45.662563
35. Guipry (CRDB),200000894,251000894,-1.8407,47.79615
V_Clécy,200000896,251000896,-0.47243,48.91375
V_Thury-harcourt,200000898,251000898,-0.482313,48.993157
V_Tracy sur Mer,200000899,251000899,-0.635609137,49.34228929
St Genix,200000901,200000901,5.63577,45.61249
Stambach,200000902,200000902,7.337912563,48.73118493
Selestat,200000903,200000903,7.460358,48.247249
Schwabwiller,200000904,200000904,7.872877836,48.89750349
La Chapelle Basse mer,200000909,200000909,-1.34451,47.30077
Arnéguy,200000910,251000910,-1.25467,43.14814
Gare de Robion (EV8),200000913,200000913,5.10561,43.85485
Moutillon (EV8),200000914,200000914,5.1240161,43.86495017
Senancole Coustellet (EV8),200000915,200000915,5.162279421,43.86462103
Caderousse Nord (EV17),200000916,200000916,4.71969,44.11373
Passerelle Cul d'Ane,200000923,200000923,-1.64857,46.44588
Talmont Saint Hilaire - Cayola,200000924,200000924,-1.71279,46.45716
Sernhac,200000926,251000926,4.55886,43.91286
Bellevue,200000927,251000927,-1.010934033,45.84971275
Mouillepied,200000928,251000928,-1.048299647,46.20807292
Digolet,200000929,251000929,-1.182148218,46.22130061
La Maréchale,200000930,251000930,-1.207365,46.183895
Chef de Baie,200000931,251000931,-1.2037436,46.14675
Canal Maritime,200000932,251000932,-1.044822936,46.31632822
Champagneux GSM Juin 2017,200000934,200000934,5.66742,45.63661
Grez-Neuville,200000935,201000935,-0.686690742,47.6044719
Benolets Juin 2017,200000938,200000938,5.7126,45.69092
La Ravoire GSM Juin 2017,200000939,200000939,5.95486,45.55358
Tournon Juin 2017,200000940,200000940,6.3532,45.65109
Ugine GSM Juin 2017,200000941,200000941,6.42299,45.73614
Apremont,200000944,251000944,5.54461,47.41161
Selles,200000945,251000945,6.08536,47.9613
Planche des belles filles,200000946,200000946,6.778349067,47.77245653
Taverny,200000951,200000951,2.214882208,49.01156397
Merpins,200000966,200000966,-0.40057,45.67506
29.Poullaouen(CRT) EV1-V7,200000968,251000968,-3.64614,48.33813
Crissey EuroVélo 6,200000972,200000972,4.86321,46.80772
Piste GC,200000973,200000973,4.87761,46.77564
Allenjoie,200000975,200000975,6.900957699,47.52978157
Arbouans,200000976,200000976,6.79964357,47.4914445
Dasle,200000980,200000980,6.891823932,47.47882454
Prés-la-rose Passerelle,200000986,200000986,6.804855466,47.50533778
Vieux Charmond 2016,200000990,200000990,6.842633,47.52101
Vélodyssée - Bias (Lespecier),200000995,251000995,-1.301907972,44.1638918
Vélodyssée - Biscarrosse (Les Rives),200000996,251000996,-1.118331982,44.46018682
Vélodyssée - Biscarrosse (Vivier),200000997,251000997,-1.239647249,44.45232533
Vélodyssée - Mimizan (piscine),200000998,251000998,-1.22236375,44.20040027
Vélodyssée - Vielle-Saint-Girons (Saint-Girons Plage),200001000,251001000,-1.353504579,43.95157099
Lo camin de Hè - Castets,200001001,251001001,-1.18651493,43.8833099
Vélodyssée - Gastes,200001002,251001002,-1.153754577,44.32750568
Vélodyssée - Ychoux,200001003,251001003,-0.964857473,44.32895467
Vélodyssée - Labenne,200001004,251001004,-1.460183245,43.5972324
La piste du Vignac - Uza,200001005,251001005,-1.197916409,44.03011846
Vélodyssée - Messanges,200001006,251001006,-1.371771929,43.81013871
Vélodyssée - Seignosse,200001007,251001007,-1.417783283,43.70667876
Vélodyssée - Lit et Mixe (Cap de L'Homy),200001008,251001008,-1.328242975,44.03383491
Dommartin,200001012,251001012,6.62987,48.00325
Cappy,200001014,251001014,2.74161,49.92229
Méricourt_sur_Somme,200001015,251001015,2.6718,49.91891
V6 Loudéac_2,200001025,251001025,-2.74748,48.17083
V3 Bétineuc,200001026,202001026,-1.99389,48.38027
SOULAC SUR MER,200001030,200001030,-1.111738819,45.52843834
Ecluse de l'Homps,200001032,251001032,2.731,43.26971
Ecluse de Domergue,200001033,251001033,1.89867,43.32282
Ecluse de St Jean,200001034,251001034,2.37431,43.23254
Pont du diable,200001035,251001035,2.16724,43.23976
Préfailles,200001045,200001045,-2.20953,47.12487
Faye-d'Anjou,200001046,200001046,-0.52235,47.27965
Trélazé,200001056,251001056,-0.51102,47.46074
Trélazé_Le_bac,200001057,251001057,-0.45613,47.44129
cantenay laval,200001058,251001058,-0.56888,47.52496
Ingersheim,200049673,200049673,7.30882,48.10769
Artzenheim,200049674,200049674,7.5323,48.11498
Petit Port,200049677,200049677,6.14971,45.90503
Route Départementale 908b (Vélos),200049678,200049678,6.11232,45.9351
Chalonnes,200049680,200049680,-0.76958,47.35775
Luzoir  gare,200049682,251049682,3.958001,49.921528
Marly-Gomont,200049683,251049683,3.78701,49.90655
Moulin d'Écouffeaux,200049684,251049684,3.609109,49.461132
Passerelle monampteuil,200049685,251049685,3.551959,49.47008
Quierzy,200049686,251049686,3.144371,49.57994
Guise,200049689,251049689,3.627218,49.89469
VLG-V33-Nobel,200049690,200049690,2.32373,48.94552
Bouaye_cote_maison,200049695,201049695,-1.69394,47.14825
Bouaye_cote_stade,200049696,201049696,-1.69378,47.14836
La Divatte,200049728,200049728,-1.437754362,47.24519487
bonnelles,200049733,200049733,2.02383,48.62583
buc,200049734,200049734,2.1269,48.76355
Croissy-sur-Seine,200049735,200049735,2.12514,48.87497
foret de rambouillet,200049736,200049736,1.84864,48.6242
V_Amaye sur Orne,200049738,251049738,-0.3895,49.11428
Vernon,200049743,251049743,1.491389612,49.09508414
Doulcon,200049745,200049745,5.17089,49.39363
Vacherauville,200049746,251049746,5.35806,49.22092
Beaugency,200049748,200049748,1.629735,47.768385
Conflans,200049749,200049749,2.7842,47.94748
Dammarie,200049750,200049750,2.88068,47.77476
Dordives,200049751,200049751,2.75297,48.14502
Ouvrouer les champs,200049752,200049752,2.163583,47.84895
Saint Benoit sur Loire,200049753,200049753,2.2939,47.794189
Saint-Aignan-le-Jaillard,200049754,200049754,2.443467,47.763785
Cher à Vélo,200049765,200049765,0.73803,47.37114
Digne les bains,200049769,200049769,6.2374,44.13025
Forcalquier,200049770,200049770,5.78459,43.94328
greoux,200049771,200049771,5.90821,43.75758
volx,200049773,200049773,5.843113166,43.89176341
VV Haubourdin,200049775,251049775,2.98028,50.5927
Molac,200049776,251049776,-2.43485,47.69568
Dinoze stade,200049778,200049778,6.47628,48.14405
col croix moinats,200049779,200049779,6.81762,47.98746
Artzenheim nord,200049781,200049781,7.53285,48.11784
Rouffach,200049782,200049782,7.28472,47.95174
Sierentz,200049783,200049783,7.44022,47.66961
La Loi vélo,200049785,200049785,5.80896,45.84363
5 Santenay,200049786,200049786,4.688495994,46.90564137
Langres,200049787,200049787,5.35716,47.87247
Antibes,200049789,200049789,7.12345,43.58913
La Turbie,200049791,200049791,7.38998,43.73959
Le Tignet,200049792,200049792,6.85184,43.63437
Mandelieu,200049793,200049793,6.94906,43.5501
Ste Marie de Gosse,200049794,251049794,-1.20052,43.57065
Josse Nord,200049795,200049795,-1.2153,43.63674
V_Ouistreham,200049796,353436919,-0.25422,49.26384
Ganges,200049799,251049799,3.71362,43.94463
Station de Caveirac,200049800,251049800,4.25441,43.81726
Sumène,200049801,251049801,3.71765,43.97787
Lac d'orthez,200049803,251049803,-0.75472,43.47135
DRID_EV4_Morlaix_Le Dourduff,200049805,251049805,-3.842809622,48.6268568
Viviers vélos,200049806,200049806,4.69374,44.44882
Chomérac,200049807,251049807,4.69599,44.70071
Privas Les Mines,200049808,251049808,4.58033,44.72213
Rochemaure vélos,200049809,200049809,4.70959,44.58374
DRID_V7_Concarneau_le vuzut,200049810,251049810,-3.907635,47.90999
Viaduc_de_la_Payre,200049813,251049813,4.73766,44.72983
Ruoms vélos,200049814,200049814,4.34572,44.44165
Saint Prix vélos,200049817,200049817,4.51342,44.95527
Saint-Julien-Boutières,200049818,251049818,4.36305,44.97767
St Michel de Chabrillanoux,200049819,251049819,4.61879,44.82074
Melle V93,200049822,200049822,-0.14674,46.23269
Coulon,200049823,200049823,-0.56509,46.32777
St-Martin-de-Sanzay,200049826,200049826,-0.19404,47.09698
St-Loup-sur-Thouet,200049827,200049827,-0.18762,46.76538
Thouars,200049828,200049828,-0.22253,46.98197
Santes,200049834,251049834,2.975882764,50.57871601
V_Deauville,200057447,251057447,0.08442,49.34957
EV8 - Sorède (Vélos + Piétons),200057448,251057448,2.95847,42.5402
Soudan,200057451,200057451,-1.32344,47.73012
Fléville-devant-Nancy,200057456,200057456,6.21808,48.62548
Frouard,200057457,200057457,6.14437,48.76206
Laneuveville-devant-Nancy,200057458,200057458,6.21013,48.66979
Pagny-sur-Moselle,200057459,200057459,6.03073,48.99286
Villey-le-Sec,200057460,200057460,5.97532,48.64944
Les Moulins de Soulaires (RD19.2),200057461,200057461,1.57477,48.52365
Trizay-Coutretot-St-Serge (RD112.1),200057464,200057464,0.85065,48.3077
Cuffy,200057465,200057465,3.057273,46.96296
Vaivre,200057467,251057467,6.092374339,47.63525535
V_Sallenelles,200057469,251057469,-0.23114,49.26464
ObservaLoire,200057470,200057470,0.75739,47.40798
hurepoix,200057486,200057486,2.23206,48.66949
saint aubin,200057487,200057487,2.15728,48.72489
Compiègne,200057489,251057489,2.77841,49.38442
La Neuville en Hez,200057494,251057494,2.33259,49.40146
La Rue Saint Pierre,200057495,251057495,2.30205,49.41233
St Germer de Fly,200057497,251057497,1.78939,49.45525
Pont l'Eveque,200057504,251057504,2.99504,49.5624
Rainvilliers,200057505,251057505,2.00991,49.40851
st jean de col,200057507,251057507,0.84854,45.42609
Baverans,200100192,200100192,5.53851,47.09787
St_Ylie,200100193,200100193,5.46841,47.07095
ermenonville,300014648,353245619,2.63529,49.16178
Viaduc du Sully,300014652,353245653,2.36998,47.76716
Hameau de Paute,300014961,353250653,6.01681,45.07449
Minardière,300014963,353250681,6.02823,45.06525
Pont rouge,300014964,353250695,6.014428017,45.11479239
Bidart Av de Biarritz,300015003,353251068,-1.5782,43.44968
Guiche Barthes,300015004,353251081,-1.23678,43.51372
Passa pais (lautier),300015018,353251176,2.46038,43.48962
Bd du Riou Sens Descente,300015211,353252548,7.00355,43.55722
Croisette Port Canto,300015216,353252585,7.035069466,43.54453937
Gazagnaire,300015218,353252597,7.040113517,43.54168882
MIDI - DOLLFUS,300015219,353252608,7.007593428,43.54864784
