nom_site,id_site,id_flux,longitude,latitude
Fesches le Châtel,200000982,200000982,6.915346487,47.51846718
Chemilly (Multi P/V),200000992,251000992,6.0204,47.64977
SOULAC SUR MER,200001030,200001030,-1.111738819,45.52843834
Paris | 106 Avenue Denfert Rochereau,200003098,201003098,2.333031,48.835143
Bonne,200049679,251049679,6.31442,46.16871
Luzoir  gare,200049682,251049682,3.958001,49.921528
V.V DREUILHE,200049729,251049729,1.86454,42.94839
Cherrueix,200049739,251049739,-1.76254,48.60298
Iffendic,200049742,251049742,-2.00597,48.13648
Balazé,200049744,251049744,-1.21121,48.17497
Digne les bains,200049769,200049769,6.2374,44.13025
Roubaix,200049774,251049774,3.20532,50.68939
Molac,200049776,251049776,-2.43485,47.69568
Langres,200049787,200049787,5.35716,47.87247
Marais de Fretin,200049833,251049833,3.147129,50.553966
Santes,200049834,251049834,2.975882764,50.57871601
Paris | Face au 8 avenue de la porte de Charenton,200056226,201056226,2.400550838,48.83033052
Paris | Totem Cours la Reine,200057380,201057380,2.31444,48.86462
hurepoix,200057486,200057486,2.23206,48.66949
saint aubin,200057487,200057487,2.15728,48.72489
St Germer de Fly,200057497,251057497,1.78939,49.45525
Lyon 3_Quai Augagneur_Bonnel_ET_Berges sous Pont Wilson_EcoDispay Compact_ID524-525-1635-1636_PROB,300014607,353472476,4.841108322,45.76124342
Alpe dhuez,300014960,353250641,6.04031,45.06489
Guiche Digue,300015005,353251095,-1.16944,43.49881
Av JOURDAN Sens Sud / Nord,300015210,353252540,6.96838975,43.55908389
N° 7 CROISETTE,300015220,353252615,7.019528547,43.55076796
st brieuc perrieres,300015304,353252932,-2.74153,48.50745
Carnot fixe,300015305,353252944,-2.76667392,48.5065591
POURTALET,300015783,353256416,-0.443,42.94729
Voie Verte Premian,300015934,353469740,2.83595,43.5294
Lyon 3_F.Faure_Pont SNCF_ID1791-1792_,300016090,353359486,4.860462696,45.75378407
Vénissieux_Vienne_L.Bonnevay_ID1596-1597_,300016276,353486476,4.854665839,45.71761621
Strasbourg | Quai Pasteur,300016387,353260396,7.743079111,48.5739391
Strasbourg | Avenue Herrenschmidt (côté Hilton),300016398,353260429,7.755713589,48.59677614
Strasbourg | Avenue Herrenschmidt (côté PMC),300016399,353260432,7.755912231,48.59686711
Strasbourg | Rue du Doubs,300016423,353260552,7.73339808,48.55546747
Strasbourg | Route d'Oberhausbergen (DDT),300016428,353260567,7.728316098,48.59047116
Strasbourg | Route de Brumath,300016440,353260579,7.72620811,48.64064247
Strasbourg | Rue du 23 Novembre,300016441,353260582,7.706153714,48.53212324
Lyon 2_Pont Kitchener Marchand_ID1157-1158_3G_,300016509,353479527,4.822644295,45.75139886
Bld Charles de Gaulle,300017734,353269338,0.6733,47.41268
Bordeaux | Pont de Pierre,300018058,353271430,-0.5648169,44.8372518
Avenue Schuman,300018934,353277033,5.44683,43.51822
013 VV Brillevast,300019498,353280701,-1.43304,49.61463
Saint-Paul,300019560,353281214,6.74745,44.51728
Magné velo francette,300019735,353282729,-0.57786,46.3104
Villeurbanne_A.France_E.Zola_ID647-648,300020919,353290802,4.883079529,45.76879525
Hauconcourt,300021034,353527272,6.18273,49.21727
Plessis vélo route,300021180,353292574,-1.51769,47.43098
porzh kerviche,300021367,353293977,-2.73493,47.60652
Bron_Ch des Balmes_F.Forest_ID1163-1164_3G,300021415,353479403,4.893222,45.72373
Nice - Rue Pierre Dévoluy,300022089,353636188,7.27443,43.70371
saint yan,300022803,353303588,4.07554,46.44475
Raucoules,300022822,353303753,4.29163,45.16634
Lucy,300023028,353305279,3.5907121,47.5223043
Pompierre,300023231,353306792,6.521455944,47.41639025
Esnans,300023232,353306806,6.328383359,47.34313188
LxL_Belle Etoile,300023317,353307294,4.719269208,45.78505979
Lyon 3_Berges du Rhône (formule),300023370,353307728,4.840893745,45.76098894
Paris | Quai des Tuileries,300023969,353311026,2.32203,48.86357
Route des Creuses,300025032,353317732,6.07432,45.88798
48 rue de tregueux,300025265,353319175,-2.75994,48.50214
Place Bozzi,300028857,353345700,4.71541,49.77485
GR Liziec - Séné,300030033,353354245,-2.7124269,47.6491237
Tour du Bourg - Plescop,300030038,353354304,-2.8077483,47.7034581
SàV (Hautot sur Seine),300030360,353356807,0.9757,49.35451
09_Piste St augustin,300030707,353359326,-1.1027,45.67323
14_LaPalmyre-hippodrome,300030711,353359336,-1.176722646,45.69471855
Avenue de la Marne,300030811,353360138,7.5567,47.5895
Montpellier | D5 - Juvignac,300031126,353362802,3.81324,43.5907
CASTANET,300031182,353363181,1.51823,43.50921
voie verte gare Pornic,300032099,353370083,-2.0927263,47.1154765
VV COUTENS,300032690,353374604,1.819825172,43.07509497
VRLIN PN45 (Bosville),300035708,353395392,0.7023432,49.76823
VRLIN PN51 (Cany Barville),300035710,353395409,0.6345552,49.7747
fresnes sur escaut,300036621,353402569,3.56617,50.43
Cappelle en Pévèle,300036627,353402627,3.17295,50.51581
"Abscon, accès Rue du 11 Novembre",300036628,353402641,3.2961517,50.3258578
Raimbeaucourt,300036629,353402655,3.0794605,50.4336248
Cagnes-sur-Mer - Square du 8 mai,300036651,353402944,7.148926,43.6598519
Montpellier | Rue Gerhardt,300036927,353405070,3.8684671,43.613884
Eco 23 - Pont Jeanne d'Arc ROUEN,300038476,353417814,1.088070273,49.43792794
Eco 24 - Pont Corneille ROUEN,300038477,353417835,1.09502755,49.43564931
Eco 28 - Pont Jaurès ELBEUF,300038481,353417872,1.010194707,49.29264878
Lyon 5_Montée de Choulans,300040027,353430913,4.819072634,45.75343512
Saint Aubin des Ormeaux,300040377,353434461,-1.0723,47.00699
39 rue Lanfranc Caen,300040488,353435886,-0.383609,49.18609
CD66 | Pirinexus/Reynès,300040606,353452872,2.723,42.493
CD66 | Agouille de la Mar/Saint-Cyprien,300040609,353452849,3.012,42.636
Grand Chatellerault | Quai du Huit Mai,300040684,353437760,0.543457,46.82404
Bram,300040749,353438299,2.12595,43.254314
Le Gué St Sauveur,300040973,353440218,-0.871065482,46.19489543
Grand Chatellerault | Avenue Pierre Abelin,300042668,353452838,0.542999,46.807738
Imling,300046636,353486612,7.02103,48.72164
Mittersheim,300046637,353486623,6.93374,48.86191
Moussey,300046638,353486634,6.78931,48.67903
rd98 route des dolines,300046909,353489371,7.0633067,43.6206911
Contournement Ouest de Caudry - RD1016,300047107,353491016,3.40147119,50.11634213
Bouvelard Mendès France (Rue du pommier) (du 12/09/2024 au 12/11/2024),300047447,353494594,-0.6313169,48.30640169
Contournement Ouest de Caudry - 1016,300047740,353498063,3.40147119,50.11634213
Ront-Point Emmaüs,300047880,353499375,0.70513933,47.43116352
EV8 Bargemon,300048086,353500533,6.5642849,43.614942
Via Rhôna - Chavanoz,300048590,353505798,5.1719139,45.7797116
8 Pont de Vesle Zelt 3 boucles SD,300049652,353515587,4.02040164,49.25056769
1 Place Aristide Briand,300049653,353515591,4.03882272,49.25733173
12 Place Aristide Briand,300049654,353515595,4.03956871,49.25719431
15B Coulée Verte (Allée des Tilleuls),300049655,353515599,4.029499,49.246016
17A Avenue de Champagne N51,300049656,353515603,4.04458243,49.23964751
17B Avenue de Champagne N51,300049657,353515607,4.0441801,49.23756221
4 Place Aristide Briand,300049658,353515611,4.03921772,49.25711311
5 Pont Fléchambaut vers  Pont (Rue Du Chatelet),300049659,353515612,4.0369569,49.2422511
5 Pont Fléchambaut vers Esplanade,300049660,353515616,4.03650496,49.2419319
8 Pont de Vesle 6 boucles HD,300049661,353515633,4.02095351,49.25055237
8 Pont de Vesle SD 2 boucles,300049662,353515634,4.0210152,49.25058782
